"","id_str","text","date"
"2692","1076204680202670081","Today, it was my honor to sign into law H.R. 7213, the Countering Weapons of Mass Destruction Act of 2018. The Act redesignates the @DHSgov Domestic Nuclear Detection Office as the Countering Weapons of Mass Destruction Office. Read more: https://t.co/XCkyc8pGZF https://t.co/TTvGxBww5n",2018-12-21
"2693","1076197669968728065","Today, it was my great honor to sign the #FirstStepAct - a monumental bi-partisan win for the American people! https://t.co/isy6Bt38iK",2018-12-21
"2694","1076138140795064320","Ive done more damage to ISIS than all recent presidents....not even close!",2018-12-21
"2695","1076132028888825857","The Democrats now own the shutdown!",2018-12-21
"2696","1076127773444526080","General Anthony Tata, author, Dark Winter. I think the President is making the exact right move in Syria. All the geniuses who are protesting the withdrawal of troops from Syria are the same geniuses who cooked the books on ISIS intelligence and gave rise to ISIS.",2018-12-21
"2697","1076125633275666433","There has never been a president who has been tougher (but fair) on China or Russia - Never, just look at the facts. The Fake News tries so hard to paint the opposite picture.",2018-12-21
"2698","1076102009185550336","Thank you @SteveDaines for being willing to go with the so-called nuclear option in order to win on DESPERATELY NEEDED Border Security! Have my total support.",2018-12-21
"2699","1076100620581511170","Mitch, use the Nuclear Option and get it done! Our Country is counting on you!",2018-12-21
"2700","1076094498210500608","Even President Ronald Reagan tried for 8 years to build a Border Wall, or Fence, and was unable to do so. Others also have tried. We will get it done, one way or the other!",2018-12-21
"2701","1076092817087320064","Shutdown today if Democrats do not vote for Border Security!",2018-12-21
"2702","1076091862673436672","House Republican Vote, 217-185.",2018-12-21
"2703","1076090986651099136","The Democrats, whose votes we need in the Senate, will probably vote against Border Security and the Wall even though they know it is DESPERATELY NEEDED. If the Dems vote no, there will be a shutdown that will last for a very long time. People dont want Open Borders and Crime!",2018-12-21
"2704","1076089846266036231","No matter what happens today in the Senate, Republican House Members should be very proud of themselves. They flew back to Washington from all parts of the World in order to vote for Border Security and the Wall. Not one Democrat voted yes, and we won big. I am very proud of you!",2018-12-21
"2705","1076087536240480257",".....on a Border is only effective in conjunction with a Wall. Properly designed and built Walls work, and the Democrats are lying when they say they dont. In Israel the Wall is 99.9% successful. Will not be any different on our Southern Border! Hundreds of $Billions saved!",2018-12-21
"2706","1076084489422557184","The Democrats are trying to belittle the concept of a Wall, calling it old fashioned. The fact is there is nothing elses that will work, and that has been true for thousands of years. Its like the wheel, there is nothing better. I know tech better than anyone, &amp; technology.....",2018-12-21
"2707","1076082577281347584","Senator Mitch McConnell should fight for the Wall and Border Security as hard as he fought for anything. He will need Democrat votes, but as shown in the House, good things happen. If enough Dems dont vote, it will be a Democrat Shutdown! House Republicans were great yesterday!",2018-12-21
"2708","1075954128222871552","Soon to be Speaker Nancy Pelosi said, last week live from the Oval Office, that the Republicans didnt have the votes for Border Security. Today the House Republicans voted and won, 217-185. Nancy does not have to apologize. All I want is GREAT BORDER SECURITY!",2018-12-21
"2709","1075952474673041410","Thank you to our GREAT Republican Members of Congress for your VOTE to fund Border Security and the Wall. The final numbers were 217-185 and many have said that the enthusiasm was greater than they have ever seen before. So proud of you all. Now on to the Senate!",2018-12-21
"2710","1075878793393463296","....equipment. General Mattis was a great help to me in getting allies and other countries to pay their share of military obligations. A new Secretary of Defense will be named shortly. I greatly thank Jim for his service!",2018-12-20
"2711","1075878792168685568","General Jim Mattis will be retiring, with distinction, at the end of February, after having served my Administration as Secretary of Defense for the past two years. During Jims tenure, tremendous progress has been made, especially with respect to the purchase of new fighting....",2018-12-20
"2712","1075870519046610945","Democrats, it is time to come together and put the SAFETY of the AMERICAN PEOPLE before POLITICS. Border security must become a #1 priority! https://t.co/Wck6UpQGil",2018-12-20
"2713","1075846949427908608","Farm Bill signing in 15 minutes! #Emmys #TBT https://t.co/KtSS17xvIn",2018-12-20
"2714","1075833793720795141","So hard to believe that Lindsey Graham would be against saving soldier lives &amp; billions of $$$. Why are we fighting for our enemy, Syria, by staying &amp; killing ISIS for them, Russia, Iran &amp; other locals? Time to focus on our Country &amp; bring our youth back home where they belong!",2018-12-20
"2715","1075832235318804481","Congress just passed the Criminal Justice Reform Bill known as the #FirstStepAct. Congratulations! This is a great bi-partisan achievement for everybody. When both parties work together we can keep our Country safer. A wonderful thing for the U.S.A.!!",2018-12-20
"2716","1075775054099542016","When I begrudgingly signed the Omnibus Bill, I was promised the Wall and Border Security by leadership. Would be done by end of year (NOW). It didnt happen! We foolishly fight for Border Security for other countries - but not for our beloved U.S.A. Not good!",2018-12-20
"2717","1075732835523330048","RT @realDonaldTrump: After historic victories against ISIS, its time to bring our great young people home! https://t.co/xoNjFzQFTp",2018-12-20
"2718","1075732375169060869","With so much talk about the Wall, people are losing sight of the great job being done on our Southern Border by Border Patrol, ICE and our great Military. Remember the Caravans? Well, they didnt get through and none are forming or on their way. Border is tight. Fake News silent!",2018-12-20
"2719","1075729672628068353","The Democrats, who know Steel Slats (Wall) are necessary for Border Security, are putting politics over Country. What they are just beginning to realize is that I will not sign any of their legislation, including infrastructure, unless it has perfect Border Security. U.S.A. WINS!",2018-12-20
"2720","1075726666574544896","....Russia, Iran, Syria &amp; many others are not happy about the U.S. leaving, despite what the Fake News says, because now they will have to fight ISIS and others, who they hate, without us. I am building by far the most powerful military in the world. ISIS hits us they are doomed!",2018-12-20
"2721","1075721703421042688","Does the USA want to be the Policeman of the Middle East, getting NOTHING but spending precious lives and trillions of dollars protecting others who, in almost all cases, do not appreciate what we are doing? Do we want to be there forever? Time for others to finally fight.....",2018-12-20
"2722","1075718191253504001","Getting out of Syria was no surprise. Ive been campaigning on it for years, and six months ago, when I very publicly wanted to do it, I agreed to stay longer. Russia, Iran, Syria &amp; others are the local enemy of ISIS. We were doing there work. Time to come home &amp; rebuild. #MAGA",2018-12-20
"2723","1075713886874148865","Im proud of the President today to hear that he is declaring victory in Syria. Senator Rand Paul.  I couldnt agree more with the presidents decision. By definition, this is the opposite of an Obama decision. Senator Mike Lee",2018-12-20
"2724","1075621115739832320","Trump gets no credit for what hes done in the Middle East.  @IngrahamAngle  So true, thank you Laura!",2018-12-20
"2725","1075617812285132800","Col. Jim Carafano on @IngrahamAngle Trump has made the Middle East a better place. When Trump came into office, ISIS was running amuck in the Middle East. Over a million refugees poured into Western Europe - none of that is happening today. Thats all due to Trump.",2018-12-20
"2726","1075594137603375104","RT @GovMikeHuckabee: It took a British court to reveal it, but more shocking evidence of the REAL ""Russian collusion"" and it wasn't about @&",2018-12-20
"2727","1075528854402256896","After historic victories against ISIS, its time to bring our great young people home! https://t.co/xoNjFzQFTp",2018-12-19
"2728","1075406772368785408","....In any event, it goes on and on &amp; the new AG, who is now being replaced by yet another AG (who openly campaigned on a GET TRUMP agenda), does little else but rant, rave &amp; politic against me. Will never be treated fairly by these people - a total double standard of justice.",2018-12-19
"2729","1075404434862235649","...sleazebag AG Eric Schneiderman, who has since resigned over horrific women abuse, when I wanted to close the Foundation so as not to be in conflict with politics. Shady Eric was head of New Yorkers for Clinton, and refused to even look at the corrupt Clinton Foundation......",2018-12-19
"2730","1075401544131076096","The Trump Foundation has done great work and given away lots of money, both mine and others, to great charities over the years - with me taking NO fees, rent, salaries etc. Now, as usual, I am getting slammed by Cuomo and the Dems in a long running civil lawsuit started by.....",2018-12-19
"2731","1075397797929775105","We have defeated ISIS in Syria, my only reason for being there during the Trump Presidency.",2018-12-19
"2732","1075386058282545152","Mexico is paying (indirectly) for the Wall through the new USMCA, the replacement for NAFTA! Far more money coming to the U.S. Because of the tremendous dangers at the Border, including large scale criminal and drug inflow, the United States Military will build the Wall!",2018-12-19
"2733","1075368918204719105","In our Country, so much money has been poured down the drain, for so many years, but when it comes to Border Security and the Military, the Democrats fight to the death. We won on the Military, which is being completely rebuilt. One way or the other, we will win on the Wall!",2018-12-19
"2734","1075367340139798529","In our Country, so much money has been poured down the drain, for so many years, but the Democrats fight us like cats and dogs when it comes to spending on Boarder Security (including a Wall) and the Military. We won on the Military, it is being completely rebuilt. We will win...",2018-12-19
"2735","1075210869007622144","....This will keep our communities safer, and provide hope and a second chance, to those who earn it. In addition to everything else, billions of dollars will be saved. I look forward to signing this into law!",2018-12-19
"2736","1075210867678109697","America is the greatest Country in the world and my job is to fight for ALL citizens, even those who have made mistakes. Congratulations to the Senate on the bi-partisan passing of a historic Criminal Justice Reform Bill....",2018-12-19
"2737","1075197397217828864","....It will be beautiful and, at the same time, give our Country the security that our citizens deserve. It will go up fast and save us BILLIONS of dollars a month once completed!",2018-12-19
"2738","1075197395892404231","The Democrats, are saying loud and clear that they do not want to build a Concrete Wall - but we are not building a Concrete Wall, we are building artistically designed steel slats, so that you can easily see through it....",2018-12-19
"2739","1075193782885326849","Congratulations to @MarthaMcSally on her appointment by Governor @DougDucey as the Great new Senator from Arizona - I have no doubt she will do a fantastic job!",2018-12-19
"2740","1075159426968027136","President Donald J. Trumps Commission on School Safety examined ways to make our schools safe for all students and teachers. Read more: https://t.co/Sj3T2B3cKW https://t.co/M0iiESm2fJ",2018-12-18
"2741","1075071556777336832","RT @VP: Today, @POTUS Trump will direct the @DeptofDefense to establish a Combatant Command that will oversee all of our military activitie&",2018-12-18
"2742","1075067308522000385","RT @FLOTUS: Merry Christmas from President Donald J. Trump and First Lady Melania Trump. @POTUS &amp; @FLOTUS are seen Saturday, December 15, i&",2018-12-18
"2743","1075021002441220096","Michael Isikoff was the first to report Dossier allegations and now seriously doubts the Dossier claims. The whole Russian Collusion thing was a HOAX, but who is going to restore the good name of so many people whose reputations have been destroyed?",2018-12-18
"2744","1075018465356996609","....WILL NEVER BE PROVEN AND ARE LIKELY FALSE.  Thank you to Michael Isikoff, Yahoo, for honesty. What this means is that the FISA WARRANTS and the whole Russian Witch Hunt is a Fraud and a Hoax which should be ended immediately. Also, it was paid for by Crooked Hillary &amp; DNC!",2018-12-18
"2745","1075016498987573249","Russia Dossier reporter now doubts dopey Christopher Steeles claims! When you get into the details of the Steele Dossier, the specific allegations, we have not seen the evidence to support them. Theres good grounds to think that some of the more sensational allegations.....",2018-12-18
"2746","1075011751165485056","Illegal immigration costs the United States more than 200 Billion Dollars a year. How was this allowed to happen?",2018-12-18
"2747","1075004324567285761","Facebook, Twitter and Google are so biased toward the Dems it is ridiculous! Twitter, in fact, has made it much more difficult for people to join @realDonaldTrump. They have removed many names &amp; greatly slowed the level and speed of increase. They have acknowledged-done NOTHING!",2018-12-18
"2748","1075001077576151041","I hope the people over at the Fed will read todays Wall Street Journal Editorial before they make yet another mistake. Also, dont let the market become any more illiquid than it already is. Stop with the 50 Bs. Feel the market, dont just go by meaningless numbers. Good luck!",2018-12-18
"2749","1074993036831191045","Good luck today in court to General Michael Flynn. Will be interesting to see what he has to say, despite tremendous pressure being put on him, about Russian Collusion in our great and, obviously, highly successful political campaign. There was no Collusion!",2018-12-18
"2750","1074989817061093378","Biggest outrage yet in the long, winding and highly conflicted Mueller Witch Hunt is the fact that 19,000 demanded Text messages between Peter Strzok and his FBI lover, Lisa Page, were purposely &amp; illegally deleted. Would have explained whole Hoax, which is now under protest!",2018-12-18
"2751","1074774781420015618","Today I am making good on my promise to defend our Farmers &amp; Ranchers from unjustified trade retaliation by foreign nations. I have authorized Secretary Perdue to implement the 2nd round of Market Facilitation Payments. Our economy is stronger than everwe stand with our Farmers!",2018-12-17
"2752","1074711471156805632","RT @WhiteHouse: On December 17, 1903, the first successful flight of Wilbur and Orville Wright's handcrafted biplane ushered in the age of&",2018-12-17
"2753","1074697102142382085","Anytime you hear a Democrat saying that you can have good Border Security without a Wall, write them off as just another politician following the party line. Time for us to save billions of dollars a year and have, at the same time, far greater safety and control!",2018-12-17
"2754","1074657278974939138","It is incredible that with a very strong dollar and virtually no inflation, the outside world blowing up around us, Paris is burning and China way down, the Fed is even considering yet another interest rate hike. Take the Victory!",2018-12-17
"2755","1074652591785721857","Anytime you hear a Democrat saying that you can have good Boarder Security without a Wall, write them off as just another politician following the party line. Time for us to save billions of dollars a year and have, at the same time, far greater safety and control!",2018-12-17
"2756","1074650975456124928","The DEDUCTIBLE which comes with ObamaCare is so high that it is practically not even useable! Hurts families badly. We have a chance, working with the Democrats, to deliver great HealthCare! A confirming Supreme Court Decision will lead to GREAT HealthCare results for Americans!",2018-12-17
"2757","1074407956500889600","....The Russian Witch Hunt Hoax, started as the insurance policy long before I even got elected, is very bad for our Country. They are Entrapping people for misstatements, lies or unrelated things that took place many years ago. Nothing to do with Collusion. A Democrat Scam!",2018-12-16
"2758","1074403110523678720","....a persecution of the President.  Daniel Henninger, The Wall Street Journal. Thank you, people are starting to see and understand what this Witch Hunt is all about. Jeff Sessions should be ashamed of himself for allowing this total HOAX to get started in the first place!",2018-12-16
"2759","1074401243857108993","It looks here as though General Flynns defenses are incidental to something larger which is for the prosecution to figure out if it can find a path to Donald Trump without quite knowing what that crime might be. It stops looking like prosecution and more looking like......",2018-12-16
"2760","1074401228224950272","Required television watching is last weeks @marthamaccallum interview with the wonderful wife of Rod Blagojevich and the @trish_regan interview with a Jerome Corsi. If that doesnt tell you something about what has been going on in our Country, nothing will. Very sad!",2018-12-16
"2761","1074399034322927616","Required television watching is last weeks @marthamaccallum interview with the wonderful wife of @RodBlagojevich and the @trishregan interview with a Jerome Corsi. If that doesnt tell you something about what has been going on in our Country, nothing will. Very sad!",2018-12-16
"2762","1074339834351759363","The Democrats policy of Child Seperation on the Border during the Obama Administration was far worse than the way we handle it now. Remember the 2014 picture of children in cages - the Obama years. However, if you dont separate, FAR more people will come. Smugglers use the kids!",2018-12-16
"2763","1074323441749319681","Judge Ken Starr, former Solicitor Generel &amp; Independent Counsel, just stated that, after two years, there is no evidence or proof of collusion &amp; further that there is no evidence that there was a campaign financing violation involving the President. Thank you Judge. @FoxNews",2018-12-16
"2764","1074319076766433280","At the request of many, I will be reviewing the case of a U.S. Military hero, Major Matt Golsteyn, who is charged with murder. He could face the death penalty from our own government after he admitted to killing a Terrorist bomb maker while overseas. @PeteHegseth @FoxNews",2018-12-16
"2765","1074313153679450113","Remember, Michael Cohen only became a Rat after the FBI did something which was absolutely unthinkable &amp; unheard of until the Witch Hunt was illegally started. They BROKE INTO AN ATTORNEYS OFFICE! Why didnt they break into the DNC to get the Server, or Crookeds office?",2018-12-16
"2766","1074306118367805441","So where are all the missing Text messages between fired FBI agents Peter S and the lovely Lisa Page, his lover. Just reported that they have been erased and wiped clean. What an outrage as the totally compromised and conflicted Witch Hunt moves ever so slowly forward. Want them!",2018-12-16
"2767","1074302851906707457","A REAL scandal is the one sided coverage, hour by hour, of networks like NBC &amp; Democrat spin machines like Saturday Night Live. It is all nothing less than unfair news coverage and Dem commercials. Should be tested in courts, cant be legal? Only defame &amp; belittle! Collusion?",2018-12-16
"2768","1073982314588323845","Wow, 19,000 Texts between Lisa Page and her lover, Peter S of the FBI, in charge of the Russia Hoax, were just reported as being wiped clean and gone. Such a big story that will never be covered by the Fake News. Witch Hunt!",2018-12-15
"2769","1073974873939169282","The pathetic and dishonest Weekly Standard, run by failed prognosticator Bill Kristol (who, like many others, never had a clue), is flat broke and out of business. Too bad. May it rest in peace!",2018-12-15
"2770","1073965319184678913","Never in the history of our Country has the press been more dishonest than it is today. Stories that should be good, are bad. Stories that should be bad, are horrible. Many stories, like with the REAL story on Russia, Clinton &amp; the DNC, seldom get reported. Too bad!",2018-12-15
"2771","1073945393313013760",".......The Trump Administration will be announcing the new Secretary of the Interior next week.",2018-12-15
"2772","1073944491588022272","Secretary of the Interior @RyanZinke will be leaving the Administration at the end of the year after having served for a period of almost two years. Ryan has accomplished much during his tenure and I want to thank him for his service to our Nation.......",2018-12-15
"2773","1073763695807877120","Wow, but not surprisingly, ObamaCare was just ruled UNCONSTITUTIONAL by a highly respected judge in Texas. Great news for America!",2018-12-15
"2774","1073761497866747904","As I predicted all along, Obamacare has been struck down as an UNCONSTITUTIONAL disaster! Now Congress must pass a STRONG law that provides GREAT healthcare and protects pre-existing conditions. Mitch and Nancy, get it done!",2018-12-15
"2775","1073737336935071744","For the record, there were MANY people who wanted to be the White House Chief of Staff. Mick M will do a GREAT job!",2018-12-15
"2776","1073703746432049153","....I look forward to working with him in this new capacity as we continue to MAKE AMERICA GREAT AGAIN! John will be staying until the end of the year. He is a GREAT PATRIOT and I want to personally thank him for his service!",2018-12-14
"2777","1073703744766922754","I am pleased to announce that Mick Mulvaney, Director of the Office of Management &amp; Budget, will be named Acting White House Chief of Staff, replacing General John Kelly, who has served our Country with distinction. Mick has done an outstanding job while in the Administration....",2018-12-14
"2778","1073643684212682755","Thank you to @tim_cook for agreeing to expand operations in the U.S. and thereby creating thousands of jobs! https://t.co/2zOVxp9nTF",2018-12-14
"2779","1073643166732042240","....Kim Jong Un sees it better than anyone and will fully take advantage of it for his people. We are doing just fine!",2018-12-14
"2780","1073643165318635521","Many people have asked how we are doing in our negotiations with North Korea - I always reply by saying we are in no hurry, there is wonderful potential for great economic success for that country....",2018-12-14
"2781","1073617541476569088","China just announced that their economy is growing much slower than anticipated because of our Trade War with them. They have just suspended U.S. Tariff Hikes. U.S. is doing very well. China wants to make a big and very comprehensive deal. It could happen, and rather soon!",2018-12-14
"2782","1073615092028203008","China just announce the there economy is growing much slower than anticipated because of our Trade War with them. They have just suspended U.S. Tariff Hikes. U.S. is doing very well. China wants to make a big and very comprehensive deal. It could happen, and rather soon!",2018-12-14
"2783","1073327086037741568","Lets not do a shutdown, Democrats - do whats right for the American People! https://t.co/bZg07ZKQqo",2018-12-13
"2784","1073312756215021569","Today, it was my honor to welcome our Nations newly elected Governors to the @WhiteHouse! https://t.co/LCpFIoRglp",2018-12-13
"2785","1073279800704262145","Happy 382nd Birthday @USNationalGuard. Our entire Nation is forever grateful for all you do 24/7/365. We love you! #Guard382 https://t.co/XLoCxOFvMA",2018-12-13
"2786","1073276550882172934","Just did an interview with @HARRISFAULKNER on @FoxNews, airing now (1pmE.) Enjoy!",2018-12-13
"2787","1073269882911903746","....She will probably be given a pass, despite their terrible ratings. Congratulations to @RichardGrenell, our great Ambassador to Germany, for having the courage to take this horrible issue on!",2018-12-13
"2788","1073269881334849536","If it was a Conservative that said what crazed Mika Brzezinski stated on her show yesterday, using a certain horrible term, that person would be banned permanently from television....",2018-12-13
"2789","1073248244787015680","WITCH HUNT!",2018-12-13
"2790","1073248137320509440","They gave General Flynn a great deal because they were embarrassed by the way he was treated - the FBI said he didnt lie and they overrode the FBI. They want to scare everybody into making up stories that are not true by catching them in the smallest of misstatements. Sad!......",2018-12-13
"2791","1073210823936495617","....guilty even on a civil basis. Those charges were just agreed to by him in order to embarrass the president and get a much reduced prison sentence, which he did-including the fact that his family was temporarily let off the hook. As a lawyer, Michael has great liability to me!",2018-12-13
"2792","1073209480828067840","....guilty even on a civil bases. Those charges were just agreed to by him in order to embarrass the president and get a much reduced prison sentence, which he did-including the fact that his family was temporarily let off the hook. As a lawyer, Michael has great liability to me!",2018-12-13
"2793","1073207272069890049","....stated that I did nothing wrong with respect to campaign finance laws, if they even apply, because this was not campaign finance. Cohen was guilty on many charges unrelated to me, but he plead to two campaign charges which were not criminal and of which he probably was not...",2018-12-13
"2794","1073205176872435713","I never directed Michael Cohen to break the law. He was a lawyer and he is supposed to know the law. It is called advice of counsel, and a lawyer has great liability if a mistake is made. That is why they get paid. Despite that many campaign finance lawyers have strongly......",2018-12-13
"2795","1073195450033950720","I often stated, One way or the other, Mexico is going to pay for the Wall. This has never changed. Our new deal with Mexico (and Canada), the USMCA, is so much better than the old, very costly &amp; anti-USA NAFTA deal, that just by the money we save, MEXICO IS PAYING FOR THE WALL!",2018-12-13
"2796","1073002260072935424",".@FLOTUS Melania will be interviewed by @SeanHannity tonight on @FoxNews at 9:00pmE!",2018-12-12
"2797","1072836035514634240","The Democrats and President Obama gave Iran 150 Billion Dollars and got nothing, but they cant give 5 Billion Dollars for National Security and a Wall?",2018-12-12
"2798","1072832023927185408","Another very bad terror attack in France. We are going to strengthen our borders even more. Chuck and Nancy must give us the votes to get additional Border Security!",2018-12-12
"2799","1072614269773119489","Thanks to Leader McConnell for agreeing to bring a Senate vote on Criminal Justice this week! These historic changes will make communities SAFER and SAVE tremendous taxpayers dollars. It brings much needed hope to many families during the Holiday Season.",2018-12-11
"2800","1072565454655406081","I dont care what you think of the President...it cannot bleed over to the FBI...Comey is confirming there is bias in the FBI... 
-Chris Swecker",2018-12-11
"2801","1072564293302976512","James Comey just totally exposed his partisan stance by urging his fellow Democrats to take back the White House in 2020. In other words, he is and has been a Democrat. Comey had no right heading the FBI at any time, but especially after his mind exploded!",2018-12-11
"2802","1072483770819846144","Fake News has it purposely wrong. Many, over ten, are vying for and wanting the White House Chief of Staff position. Why wouldnt someone want one of the truly great and meaningful jobs in Washington. Please report news correctly. Thank you!",2018-12-11
"2803","1072480983683870720","Very productive conversations going on with China! Watch for some important announcements!",2018-12-11
"2804","1072478880060067840","Great job by Michael Anton on @foxandfriends. A true National Security expert!",2018-12-11
"2805","1072471575956504576","....People do not yet realize how much of the Wall, including really effective renovation, has already been built. If the Democrats do not give us the votes to secure our Country, the Military will build the remaining sections of the Wall. They know how important it is!",2018-12-11
"2806","1072468779974713345",".....I look forward to my meeting with Chuck Schumer &amp; Nancy Pelosi. In 2006, Democrats voted for a Wall, and they were right to do so. Today, they no longer want Border Security. They will fight it at all cost, and Nancy must get votes for Speaker. But the Wall will get built...",2018-12-11
"2807","1072464107784323072","....however, for strictly political reasons and because they have been pulled so far left, do NOT want Border Security. They want Open Borders for anyone to come in. This brings large scale crime and disease. Our Southern Border is now Secure and will remain that way.......",2018-12-11
"2808","1072462207416446976",".....Ice, Border Patrol and our Military have done a FANTASTIC job of securing our Southern Border. A Great Wall would be, however, a far easier &amp; less expensive solution. We have already built large new sections &amp; fully renovated others, making them like new. The Democrats,.....",2018-12-11
"2809","1072459097855938560","Despite the large Caravans that WERE forming and heading to our Country, people have not been able to get through our newly built Walls, makeshift Walls &amp; Fences, or Border Patrol Officers &amp; Military. They are now staying in Mexico or going back to their original countries.......",2018-12-11
"2810","1072317149723717632","Former FBI Director James Comey under fire for his testimony acknowledging he knew that the Democrats paid for that phony Trump Dossier. @LouDobbs  Details on Tuesday night.",2018-12-11
"2811","1072312854307581953","James Comeys behind closed doors testimony reveals that there was not evidence of Campaign Collusion with Russia when he left the FBI. In other words, the Witch Hunt is illegal and should never have been started!",2018-12-11
"2812","1072098604599394305","....which it was not (but even if it was, it is only a CIVIL CASE, like Obamas - but it was done correctly by a lawyer and there would not even be a fine. Lawyers liability if he made a mistake, not me). Cohen just trying to get his sentence reduced. WITCH HUNT!",2018-12-10
"2813","1072095127894667265","Democrats cant find a Smocking Gun tying the Trump campaign to Russia after James Comeys testimony. No Smocking Gun...No Collusion. @FoxNews  Thats because there was NO COLLUSION. So now the Dems go to a simple private transaction, wrongly call it a campaign contribution,...",2018-12-10
"2814","1071939400517500929","I am in the process of interviewing some really great people for the position of White House Chief of Staff. Fake News has been saying with certainty it was Nick Ayers, a spectacular person who will always be with our #MAGA agenda. I will be making a decision soon!",2018-12-10
"2815","1071898088267284482","The Trump Administration has accomplished more than any other U.S. Administration in its first two (not even) years of existence, &amp; we are having a great time doing it! All of this despite the Fake News Media, which has gone totally out of its mind-truly the Enemy of the People!",2018-12-09
"2816","1071764777679114240","Leakin James Comey must have set a record for who lied the most to Congress in one day. His Friday testimony was so untruthful! This whole deal is a Rigged Fraud headed up by dishonest people who would do anything so that I could not become President. They are now exposed!",2018-12-09
"2817","1071760971088228352","On 245  occasions, former FBI Director James Comey told House investigators he didnt know, didnt recall, or couldnt remember things when asked. Opened investigations on 4 Americans (not 2) - didnt know who signed off and didnt know Christopher Steele. All lies!",2018-12-09
"2818","1071547785156136961","It was my honor to attend todays #ArmyNavyGame in Philadelphia. A GREAT game played all around by our HEROES. Congratulations @ArmyWP_Football on the win! https://t.co/WDLkM6VE2T",2018-12-08
"2819","1071545675786137600","#ArmyNavyGame<ú<ø https://t.co/Yjhq6r6F9h",2018-12-08
"2820","1071481315092910080","Great honor to be headed to the Army-Navy game today. Will be there shortly, landing now! https://t.co/ByAfESq8aS",2018-12-08
"2821","1071479079558213632","....left and right, he then woke up from his dream screaming that HE LIED. Next time I go to Vietnam I will ask the Dick to travel with me!",2018-12-08
"2822","1071479075699490816","Watched Da Nang Dick Blumenthal on television spewing facts almost as accurate as his bravery in Vietnam (which he never saw). As the bullets whizzed by Da Nang Dicks head, as he was saving soldiers....",2018-12-08
"2823","1071454998414921728","Very sad day &amp; night in Paris. Maybe its time to end the ridiculous and extremely expensive Paris Agreement and return money back to the people in the form of lower taxes? The U.S. was way ahead of the curve on that and the only major country where emissions went down last year!",2018-12-08
"2824","1071434642555920385","This is collusion illusion, there is no smoking gun here. At this late date, after all that we have gone through, after millions have been spent, we have no Russian Collusion. There is nothing impeachable here. @GeraldoRivera  Time for the Witch Hunt to END!",2018-12-08
"2825","1071408939684806659","....I am thankful to both of these incredible men for their service to our Country! Date of transition to be determined.",2018-12-08
"2826","1071408938522996741","I am pleased to announce my nomination of four-star General Mark Milley, Chief of Staff of the United States Army  as the Chairman of the Joint Chiefs of Staff, replacing General Joe Dunford, who will be retiring....",2018-12-08
"2827","1071389414239162369","AFTER TWO YEARS AND MILLIONS OF PAGES OF DOCUMENTS (and a cost of over $30,000,000), NO COLLUSION!",2018-12-08
"2828","1071387078901030913","The idea of a European Military didnt work out too well in W.W. I or 2. But the U.S. was there for you, and always will be. All we ask is that you pay your fair share of NATO. Germany is paying 1% while the U.S. pays 4.3% of a much larger GDP - to protect Europe. Fairness!",2018-12-08
"2829","1071382401954267136","The Paris Agreement isnt working out so well for Paris. Protests and riots all over France. People do not want to pay large sums of money, much to third world countries (that are questionably run), in order to maybe protect the environment. Chanting We Want Trump! Love France.",2018-12-08
"2830","1071252547170721792","RT @WhiteHouse: This afternoon, President Trump delivered remarks at the 2018 Project Safe Neighborhoods National Conference where he reinf&",2018-12-08
"2831","1071177621445230596","Totally clears the President. Thank you!",2018-12-07
"2832","1071159669949911044","It is being reported that Leakin' James Comey was told by Department of Justice attorneys not to answer the most important questions. Total bias and corruption at the highest levels of previous Administration. Force him to answer the questions under oath!",2018-12-07
"2833","1071146400019169280","Hopefully Mitch McConnell will ask for a VOTE on Criminal Justice Reform. It is extremely popular and has strong bipartisan support. It will also help a lot of people, save taxpayer dollars, and keep our communities safe. Go for it Mitch!",2018-12-07
"2834","1071132880368132096","Mike Pompeo is doing a great job, I am very proud of him. His predecessor, Rex Tillerson, didnt have the mental capacity needed. He was dumb as a rock and I couldnt get rid of him fast enough. He was lazy as hell. Now it is a whole new ballgame, great spirit at State!",2018-12-07
"2835","1071114298926292998","RT @WhiteHouse: President Trump Delivers Remarks at the 2018 Project Safe Neighborhoods National Conference https://t.co/5oV86XUX1o",2018-12-07
"2836","1071076523719909376","....and one of the most highly respected lawyers and legal minds in the Country, he will be a great addition to our team. I look forward to having him join our very successful Administration!",2018-12-07
"2837","1071076519584268288","I am pleased to announce that I will be nominating The Honorable William P. Barr for the position of Attorney General of the United States. As the former AG for George H.W. Bush....",2018-12-07
"2838","1071076077903040513","I am pleased to announce that Heather Nauert, Spokeswoman for the United States Department of State, will be nominated to serve as United Nations Ambassador. I want to congratulate Heather, and thank Ambassador Nikki Haley for her great service to our Country!",2018-12-07
"2839","1071055923848855553","We will be doing a major Counter Report to the Mueller Report. This should never again be allowed to happen to a future President of the United States!",2018-12-07
"2840","1071053351851356160","Today, we honor those who perished 77 years ago at Pearl Harbor, and we salute every veteran who served in World War II over the 4 years that followed that horrific attack. God Bless America! https://t.co/zbu4NLVr4G https://t.co/5hbLDrqg40",2018-12-07
"2841","1071036505676808194","It has been incorrectly reported that Rudy Giuliani and others will not be doing a counter to the Mueller Report. That is Fake News. Already 87 pages done, but obviously cannot complete until we see the final Witch Hunt Report.",2018-12-07
